,Phenotype,Chromosome,Position,LOD,Max LOD
28645,LOD PEPI_18_3,3,70,0.139340374,FALSE
28646,LOD PEPI_18_3,3,71.44,0.422340376,FALSE
28647,LOD PEPI_18_3,3,72.04,0.540257043,FALSE
28648,LOD PEPI_18_3,3,72.04,0.540257043,FALSE
28649,LOD PEPI_18_3,3,73.24,0.776090378,FALSE
28650,LOD PEPI_18_3,3,73.24,0.776090378,FALSE
28651,LOD PEPI_18_3,3,73.24,0.776090378,FALSE
28652,LOD PEPI_18_3,3,73.85,0.895972323,FALSE
28653,LOD PEPI_18_3,3,73.85,0.895972323,FALSE
28654,LOD PEPI_18_3,3,74.44,1.011923712,FALSE
28655,LOD PEPI_18_3,3,74.44,1.011923712,FALSE
28656,LOD PEPI_18_3,3,75,1.121979268,FALSE
28657,LOD PEPI_18_3,3,75.04,1.119447932,FALSE
28658,LOD PEPI_18_3,3,75.65,1.080845055,FALSE
28659,LOD PEPI_18_3,3,75.65,1.080845055,FALSE
28660,LOD PEPI_18_3,3,76.85,1.00490497,FALSE
28661,LOD PEPI_18_3,3,76.85,1.00490497,FALSE
28662,LOD PEPI_18_3,3,76.85,1.00490497,FALSE
28663,LOD PEPI_18_3,3,77.45,0.966934928,FALSE
28664,LOD PEPI_18_3,3,78.66,0.890362008,FALSE
28665,LOD PEPI_18_3,3,79.25,0.8530248,FALSE
28666,LOD PEPI_18_3,3,80,0.805562246,FALSE
28667,LOD PEPI_18_3,3,80.46,0.731477135,FALSE
28668,LOD PEPI_18_3,3,80.46,0.731477135,FALSE
28669,LOD PEPI_18_3,3,81.71,0.530158899,FALSE
28670,LOD PEPI_18_3,3,82.3,0.435136692,FALSE
28671,LOD PEPI_18_3,3,82.3,0.435136692,FALSE
28672,LOD PEPI_18_3,3,82.91,0.336893392,FALSE
28673,LOD PEPI_18_3,3,82.91,0.336893392,FALSE
28674,LOD PEPI_18_3,3,83.51,0.240260639,FALSE
28675,LOD PEPI_18_3,3,84.1,0.145238431,FALSE
28676,LOD PEPI_18_3,3,84.7,0.048605678,FALSE
28677,LOD PEPI_18_3,3,85,0.000289301,FALSE
28678,LOD PEPI_18_3,3,85.29,0.004174298,FALSE
28679,LOD PEPI_18_3,3,87.12,0.028689967,FALSE
28680,LOD PEPI_18_3,3,90,0.067272003,FALSE
28681,LOD PEPI_18_3,3,90.29,0.06660984,FALSE
28682,LOD PEPI_18_3,3,91.51,0.063824187,FALSE
28683,LOD PEPI_18_3,3,92.73,0.061038535,FALSE
28684,LOD PEPI_18_3,3,93.34,0.059645708,FALSE
28685,LOD PEPI_18_3,3,93.94,0.058275715,FALSE
28686,LOD PEPI_18_3,3,94.54,0.056905722,FALSE
28687,LOD PEPI_18_3,3,95,0.055855394,FALSE
28688,LOD PEPI_18_3,3,95.14,0.055332125,FALSE
28689,LOD PEPI_18_3,3,96.36,0.050772208,FALSE
28690,LOD PEPI_18_3,3,100,0.03716721,FALSE
28691,LOD PEPI_18_3,3,101.65,0.031475552,FALSE
28692,LOD PEPI_18_3,3,103.48,0.025162985,FALSE
28693,LOD PEPI_18_3,3,105,0.01991976,FALSE
28694,LOD PEPI_18_3,3,110,0.013088596,FALSE
28695,LOD PEPI_18_3,3,110.18,0.017016671,FALSE
28696,LOD PEPI_18_3,3,110.78,0.030110252,FALSE
28697,LOD PEPI_18_3,3,112.61,0.070045676,FALSE
28698,LOD PEPI_18_3,3,114.46,0.110417553,FALSE
28699,LOD PEPI_18_3,3,114.46,0.110417553,FALSE
28700,LOD PEPI_18_3,3,115,0.122201776,FALSE
28701,LOD PEPI_18_3,3,116.29,0.192090224,FALSE
28702,LOD PEPI_18_3,3,116.89,0.224596478,FALSE
28703,LOD PEPI_18_3,3,116.89,0.224596478,FALSE
28704,LOD PEPI_18_3,3,116.89,0.224596478,FALSE
28705,LOD PEPI_18_3,3,118.75,0.325365868,FALSE
28706,LOD PEPI_18_3,3,118.75,0.325365868,FALSE
28707,LOD PEPI_18_3,3,119.34,0.357330352,FALSE
28708,LOD PEPI_18_3,3,120,0.393087232,FALSE
28709,LOD PEPI_18_3,3,122.47,0.208948202,FALSE
28710,LOD PEPI_18_3,3,123.67,0.119487944,FALSE
28711,LOD PEPI_18_3,3,124.88,0.029282184,FALSE
28712,LOD PEPI_18_3,3,125,0.020336158,FALSE
28713,LOD PEPI_18_3,3,125.48,0.109448947,FALSE
28714,LOD PEPI_18_3,3,125.48,0.109448947,FALSE
28715,LOD PEPI_18_3,3,126.08,0.220839934,FALSE
28716,LOD PEPI_18_3,3,128.61,0.690538592,FALSE
28717,LOD PEPI_18_3,4,0,1.103342919,FALSE
28718,LOD PEPI_18_3,4,0,1.103342919,FALSE
28719,LOD PEPI_18_3,4,0.62,1.086454914,FALSE
28720,LOD PEPI_18_3,4,0.62,1.086454914,FALSE
28721,LOD PEPI_18_3,4,1.85,1.052951291,FALSE
28722,LOD PEPI_18_3,4,1.85,1.052951291,FALSE
28723,LOD PEPI_18_3,4,2.47,1.036063286,FALSE
28724,LOD PEPI_18_3,4,2.47,1.036063286,FALSE
28725,LOD PEPI_18_3,4,3.08,1.019447669,FALSE
28726,LOD PEPI_18_3,4,3.08,1.019447669,FALSE
28727,LOD PEPI_18_3,4,3.7,1.002559664,FALSE
28728,LOD PEPI_18_3,4,4.31,0.985944046,FALSE
28729,LOD PEPI_18_3,4,4.31,0.985944046,FALSE
28730,LOD PEPI_18_3,4,4.31,0.985944046,FALSE
28731,LOD PEPI_18_3,4,4.31,0.985944046,FALSE
28732,LOD PEPI_18_3,4,4.31,0.985944046,FALSE
28733,LOD PEPI_18_3,4,4.31,0.985944046,FALSE
28734,LOD PEPI_18_3,4,4.92,0.969328428,FALSE
28735,LOD PEPI_18_3,4,4.92,0.969328428,FALSE
28736,LOD PEPI_18_3,4,5,0.96714933,FALSE
28737,LOD PEPI_18_3,4,5.53,0.891591199,FALSE
28738,LOD PEPI_18_3,4,6.14,0.804628067,FALSE
28739,LOD PEPI_18_3,4,6.14,0.804628067,FALSE
28740,LOD PEPI_18_3,4,6.14,0.804628067,FALSE
28741,LOD PEPI_18_3,4,6.14,0.804628067,FALSE
28742,LOD PEPI_18_3,4,6.75,0.717664934,FALSE
28743,LOD PEPI_18_3,4,6.75,0.717664934,FALSE
28744,LOD PEPI_18_3,4,9.38,0.342725527,FALSE
28745,LOD PEPI_18_3,4,9.98,0.25718802,FALSE
28746,LOD PEPI_18_3,4,10,0.25433677,FALSE
28747,LOD PEPI_18_3,4,10.58,0.249126743,FALSE
28748,LOD PEPI_18_3,4,14.44,0.214453119,FALSE
28749,LOD PEPI_18_3,4,15,0.209422749,FALSE
28750,LOD PEPI_18_3,4,15.66,0.181821835,FALSE
28751,LOD PEPI_18_3,4,16.26,0.156730095,FALSE
28752,LOD PEPI_18_3,4,16.86,0.131638355,FALSE
28753,LOD PEPI_18_3,4,17.47,0.10612842,FALSE
28754,LOD PEPI_18_3,4,17.47,0.10612842,FALSE
28755,LOD PEPI_18_3,4,17.47,0.10612842,FALSE
28756,LOD PEPI_18_3,4,17.47,0.10612842,FALSE
28757,LOD PEPI_18_3,4,18.07,0.08103668,FALSE
28758,LOD PEPI_18_3,4,19.29,0.030016809,FALSE
28759,LOD PEPI_18_3,4,20,0.000324917,FALSE
28760,LOD PEPI_18_3,4,21.14,0.000701954,FALSE
28761,LOD PEPI_18_3,4,21.74,0.000900395,FALSE
28762,LOD PEPI_18_3,4,22.35,0.001102143,FALSE
28763,LOD PEPI_18_3,4,22.95,0.001300583,FALSE
28764,LOD PEPI_18_3,4,22.95,0.001300583,FALSE
28765,LOD PEPI_18_3,4,23.56,0.001502331,FALSE
28766,LOD PEPI_18_3,4,24.17,0.001704079,FALSE
28767,LOD PEPI_18_3,4,24.77,0.00190252,FALSE
28768,LOD PEPI_18_3,4,24.77,0.00190252,FALSE
28769,LOD PEPI_18_3,4,25,0.001978589,FALSE
28770,LOD PEPI_18_3,4,25.97,0.005976449,FALSE
28771,LOD PEPI_18_3,4,25.97,0.005976449,FALSE
28772,LOD PEPI_18_3,4,25.97,0.005976449,FALSE
28773,LOD PEPI_18_3,4,26.58,0.008490567,FALSE
28774,LOD PEPI_18_3,4,26.58,0.008490567,FALSE
28775,LOD PEPI_18_3,4,26.58,0.008490567,FALSE
28776,LOD PEPI_18_3,4,26.58,0.008490567,FALSE
28777,LOD PEPI_18_3,4,26.58,0.008490567,FALSE
28778,LOD PEPI_18_3,4,26.58,0.008490567,FALSE
28779,LOD PEPI_18_3,4,26.58,0.008490567,FALSE
28780,LOD PEPI_18_3,4,26.58,0.008490567,FALSE
28781,LOD PEPI_18_3,4,26.58,0.008490567,FALSE
28782,LOD PEPI_18_3,4,26.58,0.008490567,FALSE
28783,LOD PEPI_18_3,4,27.19,0.011004686,FALSE
28784,LOD PEPI_18_3,4,27.19,0.011004686,FALSE
28785,LOD PEPI_18_3,4,27.19,0.011004686,FALSE
28786,LOD PEPI_18_3,4,27.19,0.011004686,FALSE
28787,LOD PEPI_18_3,4,28.41,0.016032922,FALSE
28788,LOD PEPI_18_3,4,28.41,0.016032922,FALSE
28789,LOD PEPI_18_3,4,28.41,0.016032922,FALSE
28790,LOD PEPI_18_3,4,29.01,0.018505825,FALSE
28791,LOD PEPI_18_3,4,29.01,0.018505825,FALSE
28792,LOD PEPI_18_3,4,30,0.022586116,FALSE
28793,LOD PEPI_18_3,4,31.48,0.017448498,FALSE
28794,LOD PEPI_18_3,4,31.48,0.017448498,FALSE
28795,LOD PEPI_18_3,4,32.08,0.015365679,FALSE
28796,LOD PEPI_18_3,4,32.68,0.013282861,FALSE
28797,LOD PEPI_18_3,4,33.27,0.011234757,FALSE
28798,LOD PEPI_18_3,4,33.87,0.009151939,FALSE
28799,LOD PEPI_18_3,4,34.47,0.00706912,FALSE
28800,LOD PEPI_18_3,4,34.47,0.00706912,FALSE
28801,LOD PEPI_18_3,4,35,0.005229298,FALSE
28802,LOD PEPI_18_3,4,35.07,0.010493718,FALSE
28803,LOD PEPI_18_3,4,37.54,0.196252551,FALSE
28804,LOD PEPI_18_3,4,37.54,0.196252551,FALSE
28805,LOD PEPI_18_3,4,38.16,0.242880274,FALSE
28806,LOD PEPI_18_3,4,38.76,0.288003877,FALSE
28807,LOD PEPI_18_3,4,38.76,0.288003877,FALSE
28808,LOD PEPI_18_3,4,39.38,0.3346316,FALSE
28809,LOD PEPI_18_3,4,39.38,0.3346316,FALSE
28810,LOD PEPI_18_3,4,39.38,0.3346316,FALSE
28811,LOD PEPI_18_3,4,39.98,0.379755203,FALSE
28812,LOD PEPI_18_3,4,39.98,0.379755203,FALSE
28813,LOD PEPI_18_3,4,39.98,0.379755203,FALSE
28814,LOD PEPI_18_3,4,40,0.381259323,FALSE
28815,LOD PEPI_18_3,4,40.57,0.340400819,FALSE
28816,LOD PEPI_18_3,4,40.57,0.340400819,FALSE
28817,LOD PEPI_18_3,4,41.18,0.296675052,FALSE
28818,LOD PEPI_18_3,4,41.78,0.2536661,FALSE
28819,LOD PEPI_18_3,4,42.38,0.210657148,FALSE
28820,LOD PEPI_18_3,4,44.88,0.031453183,FALSE
28821,LOD PEPI_18_3,4,45,0.022851393,FALSE
28822,LOD PEPI_18_3,4,46.73,0.176007269,FALSE
28823,LOD PEPI_18_3,4,47.33,0.229124914,FALSE
28824,LOD PEPI_18_3,4,47.93,0.282242559,FALSE
28825,LOD PEPI_18_3,4,50,0.465498434,FALSE
28826,LOD PEPI_18_3,4,51.05,0.442300702,FALSE
28827,LOD PEPI_18_3,4,52.26,0.415568077,FALSE
28828,LOD PEPI_18_3,4,52.26,0.415568077,FALSE
28829,LOD PEPI_18_3,4,52.26,0.415568077,FALSE
28830,LOD PEPI_18_3,4,52.87,0.4020913,FALSE
28831,LOD PEPI_18_3,4,54.09,0.375137744,FALSE
28832,LOD PEPI_18_3,4,54.09,0.375137744,FALSE
28833,LOD PEPI_18_3,4,54.71,0.361440036,FALSE
28834,LOD PEPI_18_3,4,55,0.355033043,FALSE
28835,LOD PEPI_18_3,4,55.31,0.340174008,FALSE
28836,LOD PEPI_18_3,4,55.31,0.340174008,FALSE
28837,LOD PEPI_18_3,4,55.91,0.311414585,FALSE
28838,LOD PEPI_18_3,4,59.04,0.161386261,FALSE
28839,LOD PEPI_18_3,4,59.04,0.161386261,FALSE
28840,LOD PEPI_18_3,4,59.04,0.161386261,FALSE
28841,LOD PEPI_18_3,4,59.04,0.161386261,FALSE
28842,LOD PEPI_18_3,4,59.64,0.132626838,FALSE
28843,LOD PEPI_18_3,4,60,0.115371184,FALSE
28844,LOD PEPI_18_3,4,60.23,0.119803555,FALSE
28845,LOD PEPI_18_3,4,60.23,0.119803555,FALSE
28846,LOD PEPI_18_3,4,60.83,0.13136626,FALSE
28847,LOD PEPI_18_3,4,60.83,0.13136626,FALSE
28848,LOD PEPI_18_3,4,61.43,0.142928966,FALSE
28849,LOD PEPI_18_3,4,62.02,0.154298959,FALSE
28850,LOD PEPI_18_3,4,62.02,0.154298959,FALSE
28851,LOD PEPI_18_3,4,63.24,0.177809794,FALSE
28852,LOD PEPI_18_3,4,63.24,0.177809794,FALSE
28853,LOD PEPI_18_3,4,64.45,0.201127917,FALSE
28854,LOD PEPI_18_3,4,64.45,0.201127917,FALSE
28855,LOD PEPI_18_3,5,0,0.377468072,FALSE
28856,LOD PEPI_18_3,5,0.63,0.370978693,FALSE
28857,LOD PEPI_18_3,5,0.63,0.370978693,FALSE
28858,LOD PEPI_18_3,5,1.24,0.364695326,FALSE
28859,LOD PEPI_18_3,5,5,0.325965066,FALSE
28860,LOD PEPI_18_3,5,5.79,0.292962433,FALSE
28861,LOD PEPI_18_3,5,5.79,0.292962433,FALSE
28862,LOD PEPI_18_3,5,5.79,0.292962433,FALSE
28863,LOD PEPI_18_3,5,8.96,0.160534146,FALSE
28864,LOD PEPI_18_3,5,10,0.117087641,FALSE
28865,LOD PEPI_18_3,5,10.17,0.113188222,FALSE
28866,LOD PEPI_18_3,5,11.37,0.085662913,FALSE
28867,LOD PEPI_18_3,5,11.97,0.071900258,FALSE
28868,LOD PEPI_18_3,5,15,0.002398853,FALSE
28869,LOD PEPI_18_3,5,15.1,0.004919772,FALSE
28870,LOD PEPI_18_3,5,15.1,0.004919772,FALSE
28871,LOD PEPI_18_3,5,15.7,0.020045292,FALSE
28872,LOD PEPI_18_3,5,16.29,0.034918719,FALSE
28873,LOD PEPI_18_3,5,16.89,0.050044239,FALSE
28874,LOD PEPI_18_3,5,17.48,0.064917666,FALSE
28875,LOD PEPI_18_3,5,18.08,0.080043186,FALSE
28876,LOD PEPI_18_3,5,20,0.128444848,FALSE
28877,LOD PEPI_18_3,5,21.21,0.109403477,FALSE
28878,LOD PEPI_18_3,5,21.8,0.100118842,FALSE
28879,LOD PEPI_18_3,5,25,0.049761499,FALSE
28880,LOD PEPI_18_3,5,25.61,0.108074417,FALSE
28881,LOD PEPI_18_3,5,26.81,0.222788353,FALSE
28882,LOD PEPI_18_3,5,29.94,0.522000536,FALSE
28883,LOD PEPI_18_3,5,30,0.527736232,FALSE
28884,LOD PEPI_18_3,5,31.15,0.551152096,FALSE
28885,LOD PEPI_18_3,5,31.74,0.563165451,FALSE
28886,LOD PEPI_18_3,5,31.74,0.563165451,FALSE
28887,LOD PEPI_18_3,5,31.74,0.563165451,FALSE
28888,LOD PEPI_18_3,5,32.35,0.57558604,FALSE
28889,LOD PEPI_18_3,5,32.95,0.587803012,FALSE
28890,LOD PEPI_18_3,5,32.95,0.587803012,FALSE
28891,LOD PEPI_18_3,5,33.56,0.6002236,FALSE
28892,LOD PEPI_18_3,5,33.56,0.6002236,FALSE
28893,LOD PEPI_18_3,5,34.16,0.612440572,FALSE
28894,LOD PEPI_18_3,5,34.77,0.62486116,FALSE
28895,LOD PEPI_18_3,5,34.77,0.62486116,FALSE
28896,LOD PEPI_18_3,5,35,0.629544333,FALSE
28897,LOD PEPI_18_3,5,35.99,0.597678761,FALSE
28898,LOD PEPI_18_3,5,37.21,0.558410076,FALSE
28899,LOD PEPI_18_3,5,37.82,0.538775734,FALSE
28900,LOD PEPI_18_3,5,37.82,0.538775734,FALSE
28901,LOD PEPI_18_3,5,39.07,0.498541425,FALSE
28902,LOD PEPI_18_3,5,39.07,0.498541425,FALSE
28903,LOD PEPI_18_3,5,39.07,0.498541425,FALSE
28904,LOD PEPI_18_3,5,39.07,0.498541425,FALSE
28905,LOD PEPI_18_3,5,39.07,0.498541425,FALSE
28906,LOD PEPI_18_3,5,39.07,0.498541425,FALSE
28907,LOD PEPI_18_3,5,39.07,0.498541425,FALSE
28908,LOD PEPI_18_3,5,39.67,0.479228957,FALSE
28909,LOD PEPI_18_3,5,40,0.4686071,FALSE
28910,LOD PEPI_18_3,5,40.26,0.463226764,FALSE
28911,LOD PEPI_18_3,5,40.86,0.450810605,FALSE
28912,LOD PEPI_18_3,5,45,0.365139106,FALSE
28913,LOD PEPI_18_3,5,47.05,0.314484199,FALSE
28914,LOD PEPI_18_3,6,0,0.662281247,FALSE
28915,LOD PEPI_18_3,6,0,0.662281247,FALSE
28916,LOD PEPI_18_3,6,0,0.662281247,FALSE
28917,LOD PEPI_18_3,6,0,0.662281247,FALSE
28918,LOD PEPI_18_3,6,0.6,0.695697057,FALSE
28919,LOD PEPI_18_3,6,0.6,0.695697057,FALSE
28920,LOD PEPI_18_3,6,0.6,0.695697057,FALSE
28921,LOD PEPI_18_3,6,0.6,0.695697057,FALSE
28922,LOD PEPI_18_3,6,0.6,0.695697057,FALSE
28923,LOD PEPI_18_3,6,0.6,0.695697057,FALSE
28924,LOD PEPI_18_3,6,1.2,0.729112867,FALSE
28925,LOD PEPI_18_3,6,1.2,0.729112867,FALSE
28926,LOD PEPI_18_3,6,1.2,0.729112867,FALSE
28927,LOD PEPI_18_3,6,1.2,0.729112867,FALSE
28928,LOD PEPI_18_3,6,1.81,0.763085607,FALSE
28929,LOD PEPI_18_3,6,1.81,0.763085607,FALSE
28930,LOD PEPI_18_3,6,1.81,0.763085607,FALSE
28931,LOD PEPI_18_3,6,1.81,0.763085607,FALSE
28932,LOD PEPI_18_3,6,2.43,0.797615277,FALSE
28933,LOD PEPI_18_3,6,2.43,0.797615277,FALSE
28934,LOD PEPI_18_3,6,3.03,0.831031087,FALSE
28935,LOD PEPI_18_3,6,4.23,0.897862706,FALSE
28936,LOD PEPI_18_3,6,4.83,0.931278516,FALSE
28937,LOD PEPI_18_3,6,5,0.940746329,FALSE
28938,LOD PEPI_18_3,6,5.42,1.097684099,FALSE
28939,LOD PEPI_18_3,6,6.02,1.321880912,FALSE
28940,LOD PEPI_18_3,6,7.22,1.770274539,FALSE
28941,LOD PEPI_18_3,6,9.05,2.454074821,FALSE
28942,LOD PEPI_18_3,6,9.65,2.678271635,FALSE
28943,LOD PEPI_18_3,6,10,2.809053109,TRUE
28944,LOD PEPI_18_3,6,10.85,2.630102012,FALSE
28945,LOD PEPI_18_3,6,10.85,2.630102012,FALSE
28946,LOD PEPI_18_3,6,11.46,2.501678283,FALSE
28947,LOD PEPI_18_3,6,11.46,2.501678283,FALSE
28948,LOD PEPI_18_3,6,11.46,2.501678283,FALSE
28949,LOD PEPI_18_3,6,11.46,2.501678283,FALSE
28950,LOD PEPI_18_3,6,11.46,2.501678283,FALSE
28951,LOD PEPI_18_3,6,12.05,2.377465168,FALSE
28952,LOD PEPI_18_3,6,12.65,2.251146746,FALSE
28953,LOD PEPI_18_3,6,12.65,2.251146746,FALSE
28954,LOD PEPI_18_3,6,12.65,2.251146746,FALSE
28955,LOD PEPI_18_3,6,13.86,1.996404595,FALSE
28956,LOD PEPI_18_3,6,14.45,1.87219148,FALSE
28957,LOD PEPI_18_3,6,15,1.756399593,FALSE
28958,LOD PEPI_18_3,6,15.06,1.75775231,FALSE
28959,LOD PEPI_18_3,6,15.06,1.75775231,FALSE
28960,LOD PEPI_18_3,6,15.65,1.771054018,FALSE
28961,LOD PEPI_18_3,6,15.65,1.771054018,FALSE
28962,LOD PEPI_18_3,6,16.25,1.784581179,FALSE
28963,LOD PEPI_18_3,6,16.25,1.784581179,FALSE
28964,LOD PEPI_18_3,6,16.25,1.784581179,FALSE
28965,LOD PEPI_18_3,6,16.85,1.79810834,FALSE
28966,LOD PEPI_18_3,6,16.85,1.79810834,FALSE
28967,LOD PEPI_18_3,6,17.46,1.811860953,FALSE
28968,LOD PEPI_18_3,6,18.66,1.838915275,FALSE
28969,LOD PEPI_18_3,6,19.26,1.852442436,FALSE
28970,LOD PEPI_18_3,6,20,1.869125935,FALSE
28971,LOD PEPI_18_3,6,21.73,1.770755438,FALSE
28972,LOD PEPI_18_3,6,22.33,1.736638503,FALSE
28973,LOD PEPI_18_3,6,22.92,1.703090183,FALSE
28974,LOD PEPI_18_3,6,23.52,1.668973248,FALSE
28975,LOD PEPI_18_3,6,25,1.584818141,FALSE
28976,LOD PEPI_18_3,6,25.35,1.61257768,FALSE
28977,LOD PEPI_18_3,6,25.94,1.659372331,FALSE
28978,LOD PEPI_18_3,6,27.16,1.756134153,FALSE
28979,LOD PEPI_18_3,6,27.16,1.756134153,FALSE
28980,LOD PEPI_18_3,6,28.37,1.852102846,FALSE
28981,LOD PEPI_18_3,6,28.96,1.898897497,FALSE
28982,LOD PEPI_18_3,6,29.56,1.946485279,FALSE
28983,LOD PEPI_18_3,6,30,1.981382985,FALSE
28984,LOD PEPI_18_3,6,30.76,2.031953247,FALSE
28985,LOD PEPI_18_3,6,30.76,2.031953247,FALSE
28986,LOD PEPI_18_3,6,31.37,2.072542536,FALSE
28987,LOD PEPI_18_3,6,31.37,2.072542536,FALSE
28988,LOD PEPI_18_3,6,31.97,2.112466427,FALSE
28989,LOD PEPI_18_3,6,32.57,2.152390318,FALSE
28990,LOD PEPI_18_3,6,33.79,2.233568896,FALSE
28991,LOD PEPI_18_3,6,33.79,2.233568896,FALSE
28992,LOD PEPI_18_3,6,33.79,2.233568896,FALSE
28993,LOD PEPI_18_3,6,33.79,2.233568896,FALSE
28994,LOD PEPI_18_3,6,34.99,2.313416678,FALSE
28995,LOD PEPI_18_3,6,35,2.314082076,FALSE
28996,LOD PEPI_18_3,6,38.12,2.442153127,FALSE
28997,LOD PEPI_18_3,6,38.72,2.466782175,FALSE
28998,LOD PEPI_18_3,6,40,2.519324144,FALSE
28999,LOD PEPI_18_3,6,41.25,2.523194547,FALSE
29000,LOD PEPI_18_3,6,41.25,2.523194547,FALSE
29001,LOD PEPI_18_3,6,41.88,2.52514523,FALSE
29002,LOD PEPI_18_3,6,42.5,2.52706495,FALSE
29003,LOD PEPI_18_3,6,43.11,2.528953706,FALSE
29004,LOD PEPI_18_3,6,43.73,2.530873426,FALSE
29005,LOD PEPI_18_3,6,43.73,2.530873426,FALSE
29006,LOD PEPI_18_3,6,43.73,2.530873426,FALSE
29007,LOD PEPI_18_3,6,44.96,2.534681902,FALSE
29008,LOD PEPI_18_3,6,44.96,2.534681902,FALSE
29009,LOD PEPI_18_3,6,44.96,2.534681902,FALSE
29010,LOD PEPI_18_3,6,44.96,2.534681902,FALSE
29011,LOD PEPI_18_3,6,45,2.534805755,FALSE
29012,LOD PEPI_18_3,6,45.58,2.483758326,FALSE
29013,LOD PEPI_18_3,6,45.58,2.483758326,FALSE
29014,LOD PEPI_18_3,6,46.21,2.428310257,FALSE
29015,LOD PEPI_18_3,6,46.21,2.428310257,FALSE
29016,LOD PEPI_18_3,6,46.21,2.428310257,FALSE
29017,LOD PEPI_18_3,6,46.82,2.374622443,FALSE
29018,LOD PEPI_18_3,6,47.46,2.318294246,FALSE
29019,LOD PEPI_18_3,6,47.46,2.318294246,FALSE
29020,LOD PEPI_18_3,6,48.08,2.263726305,FALSE
29021,LOD PEPI_18_3,6,48.08,2.263726305,FALSE
29022,LOD PEPI_18_3,6,48.08,2.263726305,FALSE
29023,LOD PEPI_18_3,6,48.08,2.263726305,FALSE
29024,LOD PEPI_18_3,6,48.76,2.203877595,FALSE
29025,LOD PEPI_18_3,6,48.76,2.203877595,FALSE
29026,LOD PEPI_18_3,6,50,2.094741713,FALSE
29027,LOD PEPI_18_3,6,50.01,2.092624679,FALSE
29028,LOD PEPI_18_3,6,50.63,1.961368618,FALSE
29029,LOD PEPI_18_3,6,50.63,1.961368618,FALSE
29030,LOD PEPI_18_3,6,50.63,1.961368618,FALSE
29031,LOD PEPI_18_3,6,50.63,1.961368618,FALSE
29032,LOD PEPI_18_3,6,51.86,1.700973527,FALSE
29033,LOD PEPI_18_3,6,52.48,1.569717466,FALSE
29034,LOD PEPI_18_3,6,52.48,1.569717466,FALSE
29035,LOD PEPI_18_3,6,52.48,1.569717466,FALSE
29036,LOD PEPI_18_3,6,52.48,1.569717466,FALSE
29037,LOD PEPI_18_3,6,53.1,1.438461404,FALSE
29038,LOD PEPI_18_3,6,53.1,1.438461404,FALSE
29039,LOD PEPI_18_3,6,55,1.036225086,FALSE
29040,LOD PEPI_18_3,6,60,0.444524807,FALSE
29041,LOD PEPI_18_3,6,65,0.06000102,FALSE
29042,LOD PEPI_18_3,6,66.27,0.059854445,FALSE
29043,LOD PEPI_18_3,6,66.27,0.059854445,FALSE
29044,LOD PEPI_18_3,6,66.87,0.059785196,FALSE
29045,LOD PEPI_18_3,6,70,0.05942395,FALSE
29046,LOD PEPI_18_3,6,75,0.328125886,FALSE
29047,LOD PEPI_18_3,6,78.86,0.350955657,FALSE
29048,LOD PEPI_18_3,6,80,0.357698128,FALSE
29049,LOD PEPI_18_3,6,81.33,0.390225161,FALSE
29050,LOD PEPI_18_3,6,81.33,0.390225161,FALSE
29051,LOD PEPI_18_3,6,82.55,0.420061988,FALSE
29052,LOD PEPI_18_3,6,82.55,0.420061988,FALSE
29053,LOD PEPI_18_3,6,82.55,0.420061988,FALSE
29054,LOD PEPI_18_3,6,83.77,0.449898814,FALSE
29055,LOD PEPI_18_3,6,84.38,0.464817228,FALSE
29056,LOD PEPI_18_3,6,84.38,0.464817228,FALSE
29057,LOD PEPI_18_3,6,85,0.479980206,FALSE
29058,LOD PEPI_18_3,6,85.59,0.443553055,FALSE
29059,LOD PEPI_18_3,6,85.59,0.443553055,FALSE
29060,LOD PEPI_18_3,6,86.21,0.405273676,FALSE
29061,LOD PEPI_18_3,6,87.41,0.331184555,FALSE
29062,LOD PEPI_18_3,6,87.41,0.331184555,FALSE
29063,LOD PEPI_18_3,6,88.05,0.291670358,FALSE
29064,LOD PEPI_18_3,6,89.26,0.216963828,FALSE
29065,LOD PEPI_18_3,6,89.85,0.180536677,FALSE
29066,LOD PEPI_18_3,6,89.85,0.180536677,FALSE
29067,LOD PEPI_18_3,6,90,0.171275537,FALSE
29068,LOD PEPI_18_3,6,90.47,0.164421002,FALSE
29069,LOD PEPI_18_3,6,91.07,0.155670531,FALSE
29070,LOD PEPI_18_3,6,92.29,0.137877907,FALSE
29071,LOD PEPI_18_3,7,0,0.002543249,FALSE
29072,LOD PEPI_18_3,7,0.61,0.002570172,FALSE
29073,LOD PEPI_18_3,7,0.61,0.002570172,FALSE
29074,LOD PEPI_18_3,7,2.46,0.002651826,FALSE
29075,LOD PEPI_18_3,7,3.06,0.002678309,FALSE
29076,LOD PEPI_18_3,7,3.06,0.002678309,FALSE
29077,LOD PEPI_18_3,7,3.06,0.002678309,FALSE
29078,LOD PEPI_18_3,7,3.67,0.002705232,FALSE
29079,LOD PEPI_18_3,7,3.67,0.002705232,FALSE
29080,LOD PEPI_18_3,7,4.28,0.002732156,FALSE
29081,LOD PEPI_18_3,7,4.88,0.002758638,FALSE
29082,LOD PEPI_18_3,7,4.88,0.002758638,FALSE
29083,LOD PEPI_18_3,7,5,0.002763935,FALSE
29084,LOD PEPI_18_3,7,5.47,0.017859464,FALSE
