,chr,pos (cM),LOD MGDG,LOD DGDG,LOD SQDG,LOD PG,LOD PEPI,LOD PC,LOD ratio
840,7,60.23,0.012287166,0.119353371,0.005166665,0.032523608,0.146523455,0.104624194,0.120647212
841,7,60.83,0.011111658,0.139048008,0.004541461,0.031636312,0.141139941,0.100094313,0.12070533
842,7,62.03,0.008760643,0.178437281,0.003291053,0.029861721,0.130372915,0.091034551,0.120821567
843,7,62.63,0.007585135,0.198131918,0.002665849,0.028974426,0.124989401,0.08650467,0.120879686
844,7,63.83,0.005234119,0.237521191,0.001415441,0.027199835,0.114222374,0.077444908,0.120995923
845,7,65,0.002941879,0.275925733,0.000196293,0.025469608,0.103724523,0.06861164,0.121109255
846,7,65.69,0.00592955,0.298977238,0.000892116,0.022491923,0.11921846,0.068406638,0.127027429
847,7,65.69,0.00592955,0.298977238,0.000892116,0.022491923,0.11921846,0.068406638,0.127027429
848,7,66.89,0.0111255,0.339066812,0.002102242,0.017313339,0.146164436,0.068050112,0.137319907
849,7,66.89,0.0111255,0.339066812,0.002102242,0.017313339,0.146164436,0.068050112,0.137319907
850,7,67.49,0.013723475,0.359111599,0.002707305,0.014724047,0.159637424,0.06787185,0.142466146
851,7,68.09,0.01632145,0.379156386,0.003312368,0.012134755,0.173110412,0.067693587,0.147612385
852,7,69.31,0.021603999,0.41991412,0.004542663,0.006869862,0.200505488,0.067331119,0.158076404
853,7,69.31,0.021603999,0.41991412,0.004542663,0.006869862,0.200505488,0.067331119,0.158076404
854,7,70,0.02459167,0.442965625,0.005238485,0.003892176,0.215999425,0.067126117,0.163994579
855,7,71.14,0.022355329,0.411678052,0.00514208,0.009849096,0.216614145,0.055317459,0.152628091
856,7,71.73,0.021197924,0.395485361,0.005092187,0.012932064,0.21693229,0.049205961,0.146745436
857,7,73.56,0.017608008,0.345260573,0.004937432,0.022494488,0.217919079,0.030249959,0.128499233
858,7,73.56,0.017608008,0.345260573,0.004937432,0.022494488,0.217919079,0.030249959,0.128499233
859,7,75,0.014783155,0.305739428,0.004815658,0.030019018,0.218695568,0.01533376,0.114141564
860,7,75.42,0.015579101,0.306768139,0.006082026,0.033888093,0.225069701,0.014058583,0.113472024
861,7,75.42,0.015579101,0.306768139,0.006082026,0.033888093,0.225069701,0.014058583,0.113472024
862,7,76.02,0.016716168,0.308237725,0.007891123,0.039415341,0.234175606,0.0122369,0.112515539
863,7,76.02,0.016716168,0.308237725,0.007891123,0.039415341,0.234175606,0.0122369,0.112515539
864,7,76.61,0.017834283,0.309682819,0.009670069,0.044850469,0.243129745,0.010445579,0.111574994
865,7,76.61,0.017834283,0.309682819,0.009670069,0.044850469,0.243129745,0.010445579,0.111574994
866,7,77.22,0.0189903,0.311176898,0.011509317,0.050469839,0.252387415,0.008593535,0.110602567
867,7,77.22,0.0189903,0.311176898,0.011509317,0.050469839,0.252387415,0.008593535,0.110602567
868,7,79.07,0.022496254,0.315708123,0.017087367,0.067512189,0.280463955,0.00297668,0.107653403
869,7,79.07,0.022496254,0.315708123,0.017087367,0.067512189,0.280463955,0.00297668,0.107653403
870,7,80,0.024258706,0.317985983,0.019891468,0.076079425,0.294578107,0.000153072,0.10617085
871,7,80.9,0.02798441,0.306711719,0.019639289,0.070554834,0.251918093,0.007164162,0.097049597
872,7,80.9,0.02798441,0.306711719,0.019639289,0.070554834,0.251918093,0.007164162,0.097049597
873,7,82.17,0.033241792,0.290802482,0.019283437,0.062759023,0.191720074,0.01705759,0.084178496
874,7,83.37,0.038209397,0.275770131,0.018947198,0.055392903,0.134840056,0.02640571,0.072016825
875,7,83.97,0.040693199,0.268253955,0.018779079,0.051709842,0.106400047,0.03107977,0.06593599
876,7,83.97,0.040693199,0.268253955,0.018779079,0.051709842,0.106400047,0.03107977,0.06593599
877,7,83.97,0.040693199,0.268253955,0.018779079,0.051709842,0.106400047,0.03107977,0.06593599
878,7,85,0.04495706,0.255351188,0.018490475,0.045387256,0.057578031,0.039103573,0.055497223
879,7,85.83,0.048145863,0.238506157,0.016142353,0.038019233,0.051684321,0.051877385,0.075684216
880,7,85.83,0.048145863,0.238506157,0.016142353,0.038019233,0.051684321,0.051877385,0.075684216
881,7,86.44,0.050489441,0.226126074,0.014416625,0.03260418,0.047352798,0.061265367,0.09052044
882,7,86.44,0.050489441,0.226126074,0.014416625,0.03260418,0.047352798,0.061265367,0.09052044
883,7,86.44,0.050489441,0.226126074,0.014416625,0.03260418,0.047352798,0.061265367,0.09052044
884,7,87.04,0.0527946,0.213948943,0.012719187,0.027277899,0.043092285,0.070499447,0.105113447
885,7,87.04,0.0527946,0.213948943,0.012719187,0.027277899,0.043092285,0.070499447,0.105113447
886,7,87.04,0.0527946,0.213948943,0.012719187,0.027277899,0.043092285,0.070499447,0.105113447
887,7,87.65,0.055138178,0.20156886,0.010993459,0.021862846,0.038760762,0.079887429,0.119949672
888,7,87.65,0.055138178,0.20156886,0.010993459,0.021862846,0.038760762,0.079887429,0.119949672
889,8,0,0.157495904,0.035357501,0.0053463,0.007581346,0.007377221,0.224791184,0.079207913
890,8,0,0.157495904,0.035357501,0.0053463,0.007581346,0.007377221,0.224791184,0.079207913
891,8,0,0.157495904,0.035357501,0.0053463,0.007581346,0.007377221,0.224791184,0.079207913
892,8,0.6,0.150063675,0.071097772,0.009582977,0.011805914,0.009320817,0.243105363,0.106908576
893,8,1.2,0.142631446,0.106838042,0.013819655,0.016030483,0.011264413,0.261419543,0.134609239
894,8,2.42,0.127519247,0.179509925,0.022434232,0.024620438,0.015216392,0.298658374,0.190933919
895,8,3.02,0.120087018,0.215250195,0.02667091,0.028845006,0.017159988,0.316972554,0.218634582
896,8,3.62,0.112654789,0.250990466,0.030907587,0.033069575,0.019103584,0.335286733,0.246335244
897,8,5,0.095560662,0.333193087,0.040651945,0.042786082,0.023573854,0.377409346,0.310046768
898,8,5.48,0.130631159,0.325574147,0.063391416,0.05652005,0.023231906,0.420824411,0.332648054
899,8,6.08,0.174469281,0.316050472,0.091815755,0.07368751,0.02280447,0.475093242,0.36089966
900,8,6.08,0.174469281,0.316050472,0.091815755,0.07368751,0.02280447,0.475093242,0.36089966
901,8,7.94,0.310367457,0.286527079,0.179931204,0.126906638,0.021479418,0.643326618,0.44847964
902,8,9.16,0.399504971,0.267162272,0.237727359,0.161813807,0.020610298,0.753673241,0.505924574
903,8,9.76,0.443343092,0.257638597,0.266151698,0.178981268,0.020182862,0.807942072,0.53417618
904,8,10,0.460878341,0.253829127,0.277521433,0.185848252,0.020011887,0.829649605,0.545476823
905,8,12.93,0.469633016,0.996389838,0.546800949,0.333662973,0.144971548,0.466508241,1.290351854
906,8,14.8,0.475220472,1.470310838,0.718661936,0.428002062,0.22472396,0.234742251,1.765749911
907,8,15,0.47581806,1.520997576,0.737042791,0.438091804,0.233253629,0.209954445,1.816594623
908,8,15.41,0.471128721,1.473834789,0.733036838,0.436330482,0.222901021,0.224563604,1.775943233
909,8,15.41,0.471128721,1.473834789,0.733036838,0.436330482,0.222901021,0.224563604,1.775943233
910,8,15.41,0.471128721,1.473834789,0.733036838,0.436330482,0.222901021,0.224563604,1.775943233
911,8,15.41,0.471128721,1.473834789,0.733036838,0.436330482,0.222901021,0.224563604,1.775943233
912,8,17.92,0.442420816,1.185106508,0.708512588,0.425547758,0.159522858,0.314000164,1.52707741
913,8,17.92,0.442420816,1.185106508,0.708512588,0.425547758,0.159522858,0.314000164,1.52707741
914,8,18.53,0.435443995,1.114937483,0.702552512,0.422927255,0.144120197,0.335735743,1.466596074
915,8,19.14,0.428467173,1.044768458,0.696592435,0.420306752,0.128717536,0.357471321,1.406114738
916,8,19.75,0.421490351,0.974599434,0.690632359,0.41768625,0.113314875,0.379206899,1.345633403
917,8,20,0.418630998,0.945841637,0.688189705,0.416612273,0.107002309,0.388114923,1.32084597
918,8,20.35,0.395702906,0.933738642,0.693289675,0.387628761,0.103398073,0.366937723,1.288473643
919,8,20.35,0.395702906,0.933738642,0.693289675,0.387628761,0.103398073,0.366937723,1.288473643
920,8,20.35,0.395702906,0.933738642,0.693289675,0.387628761,0.103398073,0.366937723,1.288473643
921,8,20.96,0.355742518,0.912644852,0.702178196,0.33711464,0.097116406,0.330028889,1.232053302
922,8,20.96,0.355742518,0.912644852,0.702178196,0.33711464,0.097116406,0.330028889,1.232053302
923,8,22.81,0.234551175,0.848671881,0.729135183,0.183916075,0.078065446,0.21809226,1.060942431
924,8,22.81,0.234551175,0.848671881,0.729135183,0.183916075,0.078065446,0.21809226,1.060942431
925,8,23.42,0.194590786,0.82757809,0.738023704,0.133401954,0.071783778,0.181183426,1.00452209
926,8,23.42,0.194590786,0.82757809,0.738023704,0.133401954,0.071783778,0.181183426,1.00452209
927,8,23.42,0.194590786,0.82757809,0.738023704,0.133401954,0.071783778,0.181183426,1.00452209
928,8,24.03,0.154630398,0.8064843,0.746912224,0.082887833,0.065502111,0.144274592,0.948101748
929,8,24.03,0.154630398,0.8064843,0.746912224,0.082887833,0.065502111,0.144274592,0.948101748
930,8,24.03,0.154630398,0.8064843,0.746912224,0.082887833,0.065502111,0.144274592,0.948101748
931,8,25,0.091086829,0.772941715,0.761046428,0.002562099,0.055513229,0.085583494,0.858384157
932,8,28.59,0.02708291,0.540256912,0.542022603,0.000802199,0.029429203,0.033889401,0.490353488
933,8,29.25,0.015316172,0.497479205,0.501756384,0.000478652,0.024633811,0.024385752,0.422693254
934,8,29.25,0.015316172,0.497479205,0.501756384,0.000478652,0.024633811,0.024385752,0.422693254
935,8,30,0.00194488,0.448868173,0.455999317,0.000110985,0.019184501,0.01358615,0.345806624
936,8,30.47,0.001764781,0.441726398,0.461497883,0.002968373,0.019983079,0.012358238,0.340102104
937,8,31.69,0.001297288,0.423188174,0.475770757,0.010385422,0.022055982,0.00917089,0.325294627
938,8,31.69,0.001297288,0.423188174,0.475770757,0.010385422,0.022055982,0.00917089,0.325294627
939,8,32.3,0.001063542,0.413919062,0.482907193,0.014093946,0.023092433,0.007577217,0.317890889
940,8,32.3,0.001063542,0.413919062,0.482907193,0.014093946,0.023092433,0.007577217,0.317890889
941,8,32.91,0.000829796,0.404649949,0.49004363,0.01780247,0.024128884,0.005983543,0.31048715
942,8,33.51,0.000599882,0.39553279,0.497063076,0.021450199,0.025148345,0.004415995,0.303204785
943,8,34.12,0.000366136,0.386263678,0.504199513,0.025158724,0.026184796,0.002822322,0.295801046
944,8,34.12,0.000366136,0.386263678,0.504199513,0.025158724,0.026184796,0.002822322,0.295801046
945,8,34.73,0.00013239,0.376994565,0.511335949,0.028867248,0.027221247,0.001228648,0.288397308
946,8,35,2.89E-05,0.372891844,0.5144947,0.030508726,0.027680005,0.000523251,0.285120243
947,8,35.34,0.008135057,0.408472933,0.50821627,0.032462273,0.041955969,0.000574103,0.35151025
948,8,35.34,0.008135057,0.408472933,0.50821627,0.032462273,0.041955969,0.000574103,0.35151025
949,8,35.95,0.022678404,0.472309593,0.496952029,0.035967167,0.067568728,0.000665336,0.470621732
950,8,36.55,0.036983336,0.53509975,0.485872447,0.039414603,0.092761607,0.000755074,0.587780567
951,8,37.16,0.051526684,0.59893641,0.474608205,0.042919497,0.118374366,0.000846307,0.706892049
952,8,37.16,0.051526684,0.59893641,0.474608205,0.042919497,0.118374366,0.000846307,0.706892049
953,8,37.16,0.051526684,0.59893641,0.474608205,0.042919497,0.118374366,0.000846307,0.706892049
954,8,38.38,0.080613379,0.72660973,0.452079722,0.049929284,0.169599885,0.001028774,0.945115014
955,8,39.6,0.109700074,0.85428305,0.429551239,0.056939071,0.220825404,0.00121124,1.183337978
956,8,39.6,0.109700074,0.85428305,0.429551239,0.056939071,0.220825404,0.00121124,1.183337978
957,8,40,0.119236696,0.896143155,0.422164851,0.059237362,0.237620656,0.001271066,1.261443868
958,8,40.21,0.118635584,0.879383613,0.4254403,0.065097943,0.246322341,0.003252585,1.245284013
959,8,42.71,0.111479491,0.679865264,0.464433741,0.13486676,0.34991383,0.026842101,1.052904785
960,8,43.93,0.107987318,0.582500309,0.48346254,0.168913944,0.400466476,0.038353785,0.959023722
961,8,44.53,0.106269856,0.534615905,0.492820966,0.18565846,0.425328433,0.044015269,0.912852707
962,8,45,0.10492451,0.497106455,0.500151733,0.198774998,0.444803633,0.048450098,0.876685413
963,8,45.75,0.130119951,0.490789367,0.509311519,0.169405913,0.449555719,0.063717925,0.890245304
964,8,47.61,0.192604645,0.475122988,0.532027789,0.096570585,0.461340893,0.101582135,0.923873836
965,8,48.21,0.212760998,0.470069317,0.539355618,0.073075317,0.465142562,0.113796397,0.934721749
966,8,48.81,0.232917351,0.465015647,0.546683446,0.04958005,0.468944231,0.126010658,0.945569662
967,8,49.41,0.253073704,0.459961976,0.554011275,0.026084782,0.4727459,0.13822492,0.956417575
968,8,49.41,0.253073704,0.459961976,0.554011275,0.026084782,0.4727459,0.13822492,0.956417575
969,8,50,0.272894118,0.454992534,0.561216974,0.002981103,0.476484207,0.15023561,0.96708469
970,8,50.02,0.275686107,0.455138504,0.560662449,0.003277876,0.476964252,0.149930658,0.969387119
971,8,51.88,0.53534107,0.46871377,0.509091654,0.03087775,0.521608419,0.121570099,1.183513024
972,8,52.48,0.619100736,0.473092888,0.492455913,0.039780936,0.536009762,0.112421531,1.252585897
973,8,53.08,0.702860401,0.477472006,0.475820173,0.048684121,0.550411106,0.103272964,1.321658769
974,8,53.68,0.786620067,0.481851124,0.459184433,0.057587307,0.56481245,0.094124396,1.390731641
975,8,54.29,0.871775727,0.486303227,0.44227143,0.066638878,0.579453817,0.084823353,1.460955728
976,9,0,0.054854686,0.004920581,0.016446546,0.34126506,0.010675933,0.412634468,0.002944236
977,9,0.6,0.051827839,0.012307272,0.015204862,0.308164782,0.010603829,0.373838595,0.004532013
978,9,0.6,0.051827839,0.012307272,0.015204862,0.308164782,0.010603829,0.373838595,0.004532013
979,9,1.2,0.048800991,0.019693963,0.013963177,0.275064505,0.010531725,0.335042722,0.006119791
980,9,1.79,0.045824591,0.026957543,0.012742187,0.242515899,0.010460823,0.296893448,0.007681106
981,9,3,0.039720449,0.041854037,0.010238122,0.175763673,0.010315413,0.218655104,0.010883124
982,9,4.83,0.030488565,0.064383445,0.006450983,0.074807827,0.010095496,0.100327692,0.015725846
983,9,5,0.029630958,0.066476341,0.006099173,0.065429415,0.010075066,0.089335528,0.016175716
984,9,5.42,0.029279026,0.064540295,0.009203423,0.06111538,0.017095058,0.087006061,0.020725974
985,9,6.02,0.028776266,0.061774515,0.013638066,0.054952473,0.027123617,0.083678251,0.027226343
986,9,6.02,0.028776266,0.061774515,0.013638066,0.054952473,0.027123617,0.083678251,0.027226343
987,9,6.68,0.028223229,0.058732157,0.018516173,0.048173275,0.038155032,0.080017659,0.034376749
988,9,7.27,0.027728848,0.056012473,0.022876906,0.042113083,0.048016449,0.076745313,0.040768779
989,9,8.48,0.026714948,0.050434817,0.031820102,0.029684554,0.06824071,0.070034229,0.053877857
990,9,9.68,0.025709427,0.044903257,0.040689389,0.01735874,0.088297829,0.063378608,0.066878595
991,9,10,0.025441288,0.043428175,0.043054532,0.014071857,0.093646394,0.061603776,0.070345458
992,9,10.89,0.031126601,0.053291338,0.049604155,0.016510152,0.079710168,0.052872824,0.077792967
993,9,11.48,0.034895517,0.05982984,0.053946041,0.01812655,0.070471546,0.04708489,0.08273008
994,9,12.69,0.042624987,0.073239309,0.062850586,0.021441536,0.051524542,0.03521472,0.092855344
995,9,13.89,0.050290578,0.086537957,0.071681539,0.024729125,0.032734126,0.02344265,0.102896929
996,9,13.89,0.050290578,0.086537957,0.071681539,0.024729125,0.032734126,0.02344265,0.102896929
997,9,14.52,0.054315013,0.093519747,0.07631779,0.026455109,0.022869157,0.017262313,0.108168761
998,9,15,0.057381249,0.098839206,0.079850171,0.027770145,0.01535299,0.012553486,0.112185395
999,9,15.11,0.056501213,0.097297537,0.078161004,0.027172258,0.016069134,0.012277428,0.110399668
1000,9,18.24,0.031460192,0.053430062,0.030096516,0.010159677,0.036446685,0.00442233,0.059587633
1001,9,18.24,0.031460192,0.053430062,0.030096516,0.010159677,0.036446685,0.00442233,0.059587633
1002,9,18.24,0.031460192,0.053430062,0.030096516,0.010159677,0.036446685,0.00442233,0.059587633
1003,9,18.84,0.026659997,0.045020961,0.020882876,0.006898479,0.040352924,0.00291656,0.049847307
1004,9,19.44,0.021859801,0.03661186,0.011669236,0.003637281,0.044259164,0.001410791,0.040106981
1005,9,20,0.017379618,0.028763366,0.003069839,0.000593496,0.047904988,5.41E-06,0.03101601
1006,9,21.27,0.059762031,0.022880336,0.003084297,0.000514796,0.036069937,0.009555669,0.047164515
1007,9,25,0.184239511,0.005601832,0.003126763,0.000283653,0.001310299,0.037604868,0.094592803
1008,9,25.07,0.185288202,0.006159192,0.003086966,0.000279819,0.001294516,0.040922495,0.093632454
1009,9,25.07,0.185288202,0.006159192,0.003086966,0.000279819,0.001294516,0.040922495,0.093632454
1010,9,25.68,0.194426802,0.011016185,0.002740156,0.000246412,0.001156976,0.069833244,0.085263703
1011,9,25.68,0.194426802,0.011016185,0.002740156,0.000246412,0.001156976,0.069833244,0.085263703
1012,9,25.68,0.194426802,0.011016185,0.002740156,0.000246412,0.001156976,0.069833244,0.085263703
1013,9,26.28,0.203415588,0.015793555,0.002399031,0.000213552,0.00102169,0.098270046,0.077032145
1014,9,26.28,0.203415588,0.015793555,0.002399031,0.000213552,0.00102169,0.098270046,0.077032145
1015,9,26.87,0.212254562,0.020491303,0.002063592,0.00018124,0.00088866,0.126232902,0.06893778
1016,9,28.08,0.230381947,0.030125667,0.001375658,0.000114973,0.000615835,0.183580453,0.052337471
1017,9,28.08,0.230381947,0.030125667,0.001375658,0.000114973,0.000615835,0.183580453,0.052337471
1018,9,28.68,0.239370734,0.034903037,0.001034533,8.21E-05,0.00048055,0.212017255,0.044105912
1019,9,28.68,0.239370734,0.034903037,0.001034533,8.21E-05,0.00048055,0.212017255,0.044105912
1020,9,28.68,0.239370734,0.034903037,0.001034533,8.21E-05,0.00048055,0.212017255,0.044105912
1021,9,28.68,0.239370734,0.034903037,0.001034533,8.21E-05,0.00048055,0.212017255,0.044105912
1022,9,28.68,0.239370734,0.034903037,0.001034533,8.21E-05,0.00048055,0.212017255,0.044105912
1023,9,29.28,0.24835952,0.039680408,0.000693409,4.93E-05,0.000345264,0.240454057,0.035874354
1024,9,29.28,0.24835952,0.039680408,0.000693409,4.93E-05,0.000345264,0.240454057,0.035874354
1025,9,29.88,0.257348307,0.044457778,0.000352284,1.64E-05,0.000209979,0.268890859,0.027642796
1026,9,29.88,0.257348307,0.044457778,0.000352284,1.64E-05,0.000209979,0.268890859,0.027642796
1027,9,30,0.259146064,0.045413252,0.000284059,9.82E-06,0.000182922,0.27457822,0.025996484
1028,9,30.47,0.283810963,0.061884907,0.000341764,0.022429514,0.011963781,0.265039008,0.087257688
1029,9,30.47,0.283810963,0.061884907,0.000341764,0.022429514,0.011963781,0.265039008,0.087257688
1030,9,31.08,0.315822853,0.083263013,0.000416658,0.051527411,0.027253831,0.252658329,0.166766909
1031,9,31.67,0.346785173,0.103940197,0.000489097,0.079671279,0.042042569,0.240683575,0.243669271
1032,9,32.89,0.410808953,0.146696407,0.000638885,0.137867074,0.07262267,0.215922217,0.402687714
1033,9,32.89,0.410808953,0.146696407,0.000638885,0.137867074,0.07262267,0.215922217,0.402687714
1034,9,32.89,0.410808953,0.146696407,0.000638885,0.137867074,0.07262267,0.215922217,0.402687714
1035,9,34.72,0.506844623,0.210830724,0.000863566,0.225160765,0.118492822,0.178780181,0.641215378
1036,9,35,0.521538605,0.220643624,0.000897944,0.238517177,0.125511206,0.173097247,0.677711414
1037,9,35.93,0.496998969,0.19902574,0.009849304,0.266504601,0.109439539,0.215107276,0.629711385
1038,9,35.93,0.496998969,0.19902574,0.009849304,0.266504601,0.109439539,0.215107276,0.629711385
1039,9,36.54,0.480903078,0.184846267,0.015720626,0.284861944,0.098897909,0.242662242,0.598227495
1040,9,36.54,0.480903078,0.184846267,0.015720626,0.284861944,0.098897909,0.242662242,0.598227495
1041,9,36.54,0.480903078,0.184846267,0.015720626,0.284861944,0.098897909,0.242662242,0.598227495
1042,9,37.15,0.464807187,0.170666795,0.021591947,0.303219286,0.088356278,0.270217208,0.566743604
1043,9,37.15,0.464807187,0.170666795,0.021591947,0.303219286,0.088356278,0.270217208,0.566743604
1044,9,37.75,0.448975164,0.156719773,0.027367018,0.321275689,0.077987461,0.297320452,0.535775843
1045,9,40,0.389605075,0.104418439,0.049023534,0.388987199,0.039104397,0.398957621,0.41964674
1046,9,41.55,0.31406045,0.104367818,0.07429722,0.453229357,0.046195441,0.352893646,0.375762348
1047,9,41.55,0.31406045,0.104367818,0.07429722,0.453229357,0.046195441,0.352893646,0.375762348
1048,9,41.55,0.31406045,0.104367818,0.07429722,0.453229357,0.046195441,0.352893646,0.375762348
1049,9,42.16,0.284329985,0.104347896,0.084243638,0.478511755,0.04898611,0.334765244,0.358491716
1050,9,42.75,0.25557429,0.104328627,0.093863944,0.502965221,0.051685281,0.317231215,0.341787335
1051,9,43.35,0.226331209,0.104309031,0.103647306,0.527833154,0.054430202,0.299399999,0.324799828
1052,9,43.35,0.226331209,0.104309031,0.103647306,0.527833154,0.054430202,0.299399999,0.324799828
1053,9,43.35,0.226331209,0.104309031,0.103647306,0.527833154,0.054430202,0.299399999,0.324799828
1054,9,43.35,0.226331209,0.104309031,0.103647306,0.527833154,0.054430202,0.299399999,0.324799828
1055,9,43.35,0.226331209,0.104309031,0.103647306,0.527833154,0.054430202,0.299399999,0.324799828
1056,9,44.57,0.166870279,0.104269187,0.123540143,0.578397949,0.060011539,0.263143193,0.290258565
1057,9,44.57,0.166870279,0.104269187,0.123540143,0.578397949,0.060011539,0.263143193,0.290258565
1058,9,44.57,0.166870279,0.104269187,0.123540143,0.578397949,0.060011539,0.263143193,0.290258565
1059,9,45,0.145912738,0.104255144,0.130551553,0.596219967,0.061978732,0.250364155,0.278084186
1060,9,46.42,0.117147116,0.13763287,0.09855049,0.660954233,0.054837576,0.238651197,0.263031766
1061,9,46.42,0.117147116,0.13763287,0.09855049,0.660954233,0.054837576,0.238651197,0.263031766
1062,9,48.25,0.080075927,0.180647827,0.057309683,0.744379378,0.045634537,0.223556329,0.243633224
1063,9,50,0.044625336,0.221782349,0.017871753,0.824157522,0.036833817,0.209121346,0.225082706
1064,9,50.08,0.045487852,0.221393612,0.017619357,0.81622138,0.036589748,0.211449987,0.226275573
1065,9,50.08,0.045487852,0.221393612,0.017619357,0.81622138,0.036589748,0.211449987,0.226275573
1066,9,50.68,0.05195672,0.218478085,0.015726386,0.756700315,0.034759231,0.228914793,0.235222076
1067,9,51.28,0.058425587,0.215562558,0.013833415,0.697179251,0.032928714,0.2463796,0.244168578
1068,9,51.87,0.064786641,0.212695622,0.011971994,0.638650204,0.031128706,0.263553326,0.252965972
1069,9,53.08,0.077832191,0.206815976,0.008154502,0.518616057,0.027437163,0.298774019,0.271008086
1070,9,53.67,0.084193244,0.203949041,0.006293081,0.46008701,0.025637154,0.315947745,0.27980548
1071,9,54.88,0.097238794,0.198069394,0.002475589,0.340052863,0.021945611,0.351168438,0.297847593
1072,9,54.88,0.097238794,0.198069394,0.002475589,0.340052863,0.021945611,0.351168438,0.297847593
1073,9,55,0.098532567,0.197486289,0.002096995,0.32814865,0.021579508,0.354661399,0.299636893
1074,9,55.48,0.099339962,0.22756935,0.001933526,0.310693135,0.029843101,0.35966846,0.320280932
1075,9,56.08,0.100349206,0.265173178,0.00172919,0.288873742,0.040172591,0.365927286,0.34608598
1076,9,56.68,0.101358449,0.302777005,0.001524854,0.267054348,0.050502082,0.372186113,0.371891027
1077,9,56.68,0.101358449,0.302777005,0.001524854,0.267054348,0.050502082,0.372186113,0.371891027
1078,9,56.68,0.101358449,0.302777005,0.001524854,0.267054348,0.050502082,0.372186113,0.371891027
1079,9,56.68,0.101358449,0.302777005,0.001524854,0.267054348,0.050502082,0.372186113,0.371891027
1080,9,57.27,0.102350872,0.339754102,0.001323924,0.245598612,0.060659414,0.378340625,0.397265991
1081,9,57.27,0.102350872,0.339754102,0.001323924,0.245598612,0.060659414,0.378340625,0.397265991
1082,9,57.88,0.103376936,0.377984659,0.001116182,0.223415562,0.071161063,0.384703765,0.423501123
1083,9,57.88,0.103376936,0.377984659,0.001116182,0.223415562,0.071161063,0.384703765,0.423501123
1084,9,59.73,0.10648877,0.493929793,0.000486146,0.156139098,0.103010326,0.404001814,0.503066688
1085,9,59.73,0.10648877,0.493929793,0.000486146,0.156139098,0.103010326,0.404001814,0.503066688
1086,9,60,0.10694293,0.510851516,0.000394195,0.146320371,0.107658597,0.406818285,0.514678959
1087,9,61.56,0.094324962,0.41239314,0.005950849,0.138596512,0.104302495,0.365704779,0.423634054
1088,9,62.76,0.084618834,0.336655927,0.010225199,0.132655082,0.101720877,0.334079004,0.353599512
1089,9,64.59,0.069816987,0.221156678,0.016743582,0.123594401,0.097783911,0.285849698,0.246796835
1090,9,65,0.066500727,0.195279797,0.018203984,0.121564412,0.096901858,0.275044225,0.222868367
1091,9,65.19,0.069273503,0.194810422,0.018340267,0.118281998,0.096147699,0.269021433,0.226147549
1092,9,66.41,0.087077649,0.191796537,0.019215344,0.097205443,0.091305199,0.230348767,0.247203354
1093,9,67.01,0.095833786,0.190314298,0.01964571,0.086839924,0.088923642,0.211329423,0.257558667
1094,9,67.61,0.104589923,0.18883206,0.020076076,0.076474405,0.086542085,0.192310079,0.267913981
1095,9,70,0.139468536,0.18292781,0.021790368,0.035185087,0.077055549,0.116549693,0.309162646
1096,9,70.08,0.137744907,0.197720079,0.023273766,0.035964359,0.075859487,0.116078286,0.318023987
1097,9,70.08,0.137744907,0.197720079,0.023273766,0.035964359,0.075859487,0.116078286,0.318023987
1098,9,70.68,0.124817696,0.308662091,0.034399254,0.041808898,0.066889023,0.112542736,0.384484043
1099,9,72.51,0.085389699,0.64703523,0.068331991,0.059634741,0.039529108,0.101759309,0.587187213
1100,9,74.98,0.032172677,1.103746515,0.114131916,0.083694758,0.002600697,0.087204628,0.860781108
1101,9,74.98,0.032172677,1.103746515,0.114131916,0.083694758,0.002600697,0.087204628,0.860781108
1102,9,74.98,0.032172677,1.103746515,0.114131916,0.083694758,0.002600697,0.087204628,0.860781108
1103,9,75,0.03174177,1.107444582,0.114502765,0.083889576,0.002301681,0.087086776,0.862996444
1104,9,75.58,0.08643592,1.091937008,0.104443113,0.074837021,0.021326147,0.091448593,0.921968246
1105,9,75.58,0.08643592,1.091937008,0.104443113,0.074837021,0.021326147,0.091448593,0.921968246
1106,9,78.71,0.381595728,1.008249586,0.050155683,0.025984442,0.123992658,0.114987365,1.240212626
1107,9,80,0.503243062,0.973758604,0.02778163,0.005850312,0.166305693,0.124688649,1.371374047
1108,9,81.22,0.534451741,0.93559908,0.023155913,0.018984818,0.133148519,0.096034773,1.369732281
1109,9,81.22,0.534451741,0.93559908,0.023155913,0.018984818,0.133148519,0.096034773,1.369732281
1110,9,85,0.631147484,0.817367113,0.008823772,0.059680258,0.030415637,0.007254733,1.364645498
1111,9,85.71,0.576149351,0.831863771,0.008366003,0.055323215,0.029790506,0.006741499,1.325932308
1112,9,85.71,0.576149351,0.831863771,0.008366003,0.055323215,0.029790506,0.006741499,1.325932308
1113,9,86.93,0.481645516,0.85677352,0.007579414,0.047836465,0.028716337,0.005859605,1.259411053
1114,9,90,0.243836687,0.919456252,0.005600046,0.028996858,0.026013306,0.00364041,1.092017403
1115,9,90.1,0.240633886,0.926791029,0.00629939,0.028752772,0.025820612,0.006422347,1.093399488
1116,9,91.31,0.201879997,1.015541827,0.014761458,0.025799334,0.023489008,0.040083782,1.110122714
